,Date,Usage (kWh),Cost ($),Hi,Low
1032,2020-10-14 00:00:00,1.8,0.21,85,69
1033,2020-10-14 01:00:00,1.5,0.18,85,69
1034,2020-10-14 02:00:00,1.2,0.15,85,69
1035,2020-10-14 03:00:00,1.2,0.14,85,69
1036,2020-10-14 04:00:00,1.6,0.2,85,69
1037,2020-10-14 05:00:00,1.1,0.13,85,69
1038,2020-10-14 06:00:00,1.0,0.13,85,69
1039,2020-10-14 07:00:00,1.0,0.12,85,69
1040,2020-10-14 08:00:00,0.6,0.07,85,69
1041,2020-10-14 09:00:00,1.4,0.17,85,69
1042,2020-10-14 10:00:00,1.8,0.22,85,69
1043,2020-10-14 11:00:00,1.6,0.19,85,69
1044,2020-10-14 12:00:00,2.4,0.29,85,69
1045,2020-10-14 13:00:00,2.9,0.34,85,69
1046,2020-10-14 14:00:00,2.5,0.3,85,69
1047,2020-10-14 15:00:00,1.9,0.23,85,69
1048,2020-10-14 16:00:00,2.3,0.28,85,69
1049,2020-10-14 17:00:00,1.9,0.23,85,69
1050,2020-10-14 18:00:00,1.9,0.23,85,69
1051,2020-10-14 19:00:00,1.5,0.19,85,69
1052,2020-10-14 20:00:00,1.4,0.17,85,69
1053,2020-10-14 21:00:00,1.6,0.19,85,69
1054,2020-10-14 22:00:00,2.3,0.28,85,69
1055,2020-10-14 23:00:00,1.7,0.2,85,69
1056,2020-10-15 00:00:00,1.3,0.16,88,72
1057,2020-10-15 01:00:00,1.1,0.14,88,72
1058,2020-10-15 02:00:00,1.1,0.13,88,72
1059,2020-10-15 03:00:00,1.1,0.14,88,72
1060,2020-10-15 04:00:00,1.1,0.13,88,72
1061,2020-10-15 05:00:00,0.9,0.11,88,72
1062,2020-10-15 06:00:00,0.9,0.11,88,72
1063,2020-10-15 07:00:00,0.9,0.11,88,72
1064,2020-10-15 08:00:00,1.7,0.21,88,72
1065,2020-10-15 09:00:00,1.6,0.2,88,72
1066,2020-10-15 10:00:00,2.0,0.24,88,72
1067,2020-10-15 11:00:00,1.5,0.18,88,72
1068,2020-10-15 12:00:00,1.8,0.21,88,72
1069,2020-10-15 13:00:00,2.0,0.24,88,72
1070,2020-10-15 14:00:00,2.0,0.24,88,72
1071,2020-10-15 15:00:00,2.3,0.28,88,72
1072,2020-10-15 16:00:00,1.8,0.22,88,72
1073,2020-10-15 17:00:00,2.4,0.29,88,72
1074,2020-10-15 18:00:00,2.0,0.24,88,72
1075,2020-10-15 19:00:00,3.5,0.42,88,72
1076,2020-10-15 20:00:00,2.6,0.31,88,72
1077,2020-10-15 21:00:00,1.8,0.21,88,72
1078,2020-10-15 22:00:00,1.9,0.22,88,72
1079,2020-10-15 23:00:00,1.8,0.22,88,72
1080,2020-10-16 00:00:00,2.0,0.25,77,57
1081,2020-10-16 01:00:00,1.6,0.2,77,57
1082,2020-10-16 02:00:00,1.3,0.16,77,57
1083,2020-10-16 03:00:00,1.1,0.13,77,57
1084,2020-10-16 04:00:00,1.2,0.15,77,57
1085,2020-10-16 05:00:00,1.2,0.15,77,57
1086,2020-10-16 06:00:00,1.3,0.17,77,57
1087,2020-10-16 07:00:00,0.9,0.11,77,57
1088,2020-10-16 08:00:00,0.9,0.11,77,57
1089,2020-10-16 09:00:00,0.8,0.09,77,57
1090,2020-10-16 10:00:00,0.4,0.05,77,57
1091,2020-10-16 11:00:00,0.4,0.05,77,57
1092,2020-10-16 12:00:00,0.4,0.05,77,57
1093,2020-10-16 13:00:00,1.2,0.15,77,57
1094,2020-10-16 14:00:00,0.7,0.09,77,57
1095,2020-10-16 15:00:00,0.7,0.08,77,57
1096,2020-10-16 16:00:00,0.6,0.08,77,57
1097,2020-10-16 17:00:00,1.6,0.2,77,57
1098,2020-10-16 18:00:00,1.3,0.16,77,57
1099,2020-10-16 19:00:00,0.7,0.09,77,57
1100,2020-10-16 20:00:00,0.8,0.1,77,57
1101,2020-10-16 21:00:00,0.6,0.08,77,57
1102,2020-10-16 22:00:00,0.6,0.08,77,57
1103,2020-10-16 23:00:00,0.6,0.08,77,57
1104,2020-10-17 00:00:00,0.4,0.05,80,65
1105,2020-10-17 01:00:00,0.4,0.05,80,65
1106,2020-10-17 02:00:00,0.4,0.05,80,65
1107,2020-10-17 03:00:00,0.4,0.05,80,65
1108,2020-10-17 04:00:00,0.9,0.11,80,65
1109,2020-10-17 05:00:00,0.4,0.05,80,65
1110,2020-10-17 06:00:00,0.4,0.05,80,65
1111,2020-10-17 07:00:00,0.4,0.05,80,65
1112,2020-10-17 08:00:00,0.4,0.05,80,65
1113,2020-10-17 09:00:00,0.4,0.05,80,65
1114,2020-10-17 10:00:00,0.4,0.05,80,65
1115,2020-10-17 11:00:00,0.6,0.07,80,65
1116,2020-10-17 12:00:00,1.5,0.19,80,65
1117,2020-10-17 13:00:00,1.4,0.17,80,65
1118,2020-10-17 14:00:00,1.4,0.17,80,65
1119,2020-10-17 15:00:00,1.3,0.16,80,65
1120,2020-10-17 16:00:00,1.3,0.16,80,65
1121,2020-10-17 17:00:00,1.4,0.17,80,65
1122,2020-10-17 18:00:00,2.3,0.28,80,65
1123,2020-10-17 19:00:00,1.6,0.19,80,65
1124,2020-10-17 20:00:00,1.5,0.19,80,65
1125,2020-10-17 21:00:00,1.5,0.18,80,65
1126,2020-10-17 22:00:00,1.9,0.24,80,65
1127,2020-10-17 23:00:00,4.2,0.51,80,65
1128,2020-10-19 00:00:00,2.1,0.25,85,76
1129,2020-10-19 01:00:00,1.9,0.23,85,76
1130,2020-10-19 02:00:00,2.2,0.27,85,76
1131,2020-10-19 03:00:00,1.5,0.18,85,76
1132,2020-10-19 04:00:00,1.4,0.17,85,76
1133,2020-10-19 05:00:00,1.3,0.16,85,76
1134,2020-10-19 06:00:00,1.4,0.17,85,76
1135,2020-10-19 07:00:00,1.3,0.15,85,76
1136,2020-10-19 08:00:00,1.5,0.18,85,76
1137,2020-10-19 09:00:00,1.1,0.14,85,76
1138,2020-10-19 10:00:00,2.4,0.29,85,76
1139,2020-10-19 11:00:00,1.8,0.22,85,76
1140,2020-10-19 12:00:00,3.1,0.38,85,76
1141,2020-10-19 13:00:00,3.1,0.38,85,76
1142,2020-10-19 14:00:00,1.9,0.23,85,76
1143,2020-10-19 15:00:00,1.9,0.23,85,76
1144,2020-10-19 16:00:00,2.0,0.25,85,76
1145,2020-10-19 17:00:00,1.8,0.22,85,76
1146,2020-10-19 18:00:00,1.9,0.23,85,76
1147,2020-10-19 19:00:00,2.4,0.29,85,76
1148,2020-10-19 20:00:00,2.8,0.35,85,76
1149,2020-10-19 21:00:00,3.0,0.36,85,76
1150,2020-10-19 22:00:00,1.8,0.21,85,76
1151,2020-10-19 23:00:00,2.1,0.26,85,76
1152,2020-10-20 00:00:00,1.3,0.16,86,73
1153,2020-10-20 01:00:00,1.3,0.15,86,73
1154,2020-10-20 02:00:00,1.2,0.14,86,73
1155,2020-10-20 03:00:00,1.1,0.14,86,73
1156,2020-10-20 04:00:00,1.1,0.14,86,73
1157,2020-10-20 05:00:00,1.2,0.15,86,73
1158,2020-10-20 06:00:00,1.1,0.13,86,73
1159,2020-10-20 07:00:00,1.0,0.13,86,73
1160,2020-10-20 08:00:00,1.7,0.2,86,73
1161,2020-10-20 09:00:00,1.4,0.17,86,73
1162,2020-10-20 10:00:00,1.9,0.23,86,73
1163,2020-10-20 11:00:00,1.0,0.12,86,73
1164,2020-10-20 12:00:00,2.3,0.28,86,73
1165,2020-10-20 13:00:00,1.5,0.19,86,73
1166,2020-10-20 14:00:00,1.7,0.21,86,73
1167,2020-10-20 15:00:00,2.5,0.3,86,73
1168,2020-10-20 16:00:00,2.5,0.3,86,73
1169,2020-10-20 17:00:00,2.8,0.34,86,73
1170,2020-10-20 18:00:00,2.1,0.26,86,73
1171,2020-10-20 19:00:00,3.6,0.44,86,73
1172,2020-10-20 20:00:00,2.5,0.3,86,73
1173,2020-10-20 21:00:00,2.5,0.31,86,73
1174,2020-10-20 22:00:00,2.8,0.34,86,73
1175,2020-10-20 23:00:00,1.8,0.23,86,73
1176,2020-10-21 00:00:00,1.4,0.17,84,73
1177,2020-10-21 01:00:00,1.4,0.17,84,73
1178,2020-10-21 02:00:00,1.8,0.23,84,73
1179,2020-10-21 03:00:00,1.1,0.14,84,73
1180,2020-10-21 04:00:00,1.0,0.13,84,73
1181,2020-10-21 05:00:00,1.1,0.13,84,73
1182,2020-10-21 06:00:00,1.1,0.14,84,73
1183,2020-10-21 07:00:00,0.9,0.12,84,73
1184,2020-10-21 08:00:00,1.3,0.16,84,73
1185,2020-10-21 09:00:00,1.4,0.17,84,73
1186,2020-10-21 10:00:00,1.8,0.22,84,73
1187,2020-10-21 11:00:00,2.2,0.27,84,73
1188,2020-10-21 12:00:00,2.1,0.26,84,73
1189,2020-10-21 13:00:00,2.6,0.31,84,73
1190,2020-10-21 14:00:00,2.0,0.24,84,73
1191,2020-10-21 15:00:00,2.0,0.24,84,73
1192,2020-10-21 16:00:00,1.8,0.22,84,73
1193,2020-10-21 17:00:00,3.8,0.47,84,73
1194,2020-10-21 18:00:00,2.3,0.28,84,73
1195,2020-10-21 19:00:00,1.5,0.19,84,73
1196,2020-10-21 20:00:00,1.7,0.21,84,73
1197,2020-10-21 21:00:00,1.7,0.21,84,73
1198,2020-10-21 22:00:00,1.6,0.19,84,73
1199,2020-10-21 23:00:00,1.5,0.18,84,73
1200,2020-10-22 00:00:00,2.0,0.25,86,74
1201,2020-10-22 01:00:00,1.5,0.18,86,74
1202,2020-10-22 02:00:00,1.4,0.17,86,74
1203,2020-10-22 03:00:00,1.2,0.15,86,74
1204,2020-10-22 04:00:00,1.2,0.15,86,74
1205,2020-10-22 05:00:00,1.7,0.21,86,74
1206,2020-10-22 06:00:00,1.2,0.15,86,74
1207,2020-10-22 07:00:00,1.1,0.14,86,74
1208,2020-10-22 08:00:00,1.4,0.17,86,74
1209,2020-10-22 09:00:00,1.8,0.22,86,74
1210,2020-10-22 10:00:00,2.0,0.25,86,74
1211,2020-10-22 11:00:00,2.1,0.26,86,74
1212,2020-10-22 12:00:00,2.1,0.26,86,74
1213,2020-10-22 13:00:00,2.3,0.28,86,74
1214,2020-10-22 14:00:00,1.8,0.22,86,74
1215,2020-10-22 15:00:00,1.9,0.23,86,74
1216,2020-10-22 16:00:00,2.4,0.29,86,74
1217,2020-10-22 17:00:00,2.6,0.32,86,74
1218,2020-10-22 18:00:00,2.0,0.24,86,74
1219,2020-10-22 19:00:00,2.6,0.32,86,74
1220,2020-10-22 20:00:00,2.1,0.26,86,74
1221,2020-10-22 21:00:00,1.9,0.23,86,74
1222,2020-10-22 22:00:00,2.1,0.26,86,74
1223,2020-10-22 23:00:00,3.6,0.44,86,74
1224,2020-10-23 00:00:00,2.2,0.26,88,64
1225,2020-10-23 01:00:00,1.9,0.23,88,64
1226,2020-10-23 02:00:00,2.1,0.26,88,64
1227,2020-10-23 03:00:00,1.5,0.19,88,64
1228,2020-10-23 04:00:00,1.4,0.16,88,64
1229,2020-10-23 05:00:00,0.5,0.06,88,64
1230,2020-10-23 06:00:00,0.9,0.11,88,64
1231,2020-10-23 07:00:00,1.1,0.14,88,64
1232,2020-10-23 08:00:00,1.2,0.15,88,64
1233,2020-10-23 09:00:00,1.7,0.2,88,64
1234,2020-10-23 10:00:00,1.8,0.22,88,64
1235,2020-10-23 11:00:00,2.4,0.29,88,64
1236,2020-10-23 12:00:00,1.6,0.19,88,64
1237,2020-10-23 13:00:00,1.8,0.22,88,64
1238,2020-10-23 14:00:00,1.8,0.21,88,64
1239,2020-10-23 15:00:00,1.8,0.22,88,64
1240,2020-10-23 16:00:00,2.1,0.25,88,64
1241,2020-10-23 17:00:00,1.1,0.14,88,64
1242,2020-10-23 18:00:00,1.2,0.15,88,64
1243,2020-10-23 19:00:00,1.4,0.17,88,64
1244,2020-10-23 20:00:00,1.4,0.17,88,64
1245,2020-10-23 21:00:00,2.1,0.26,88,64
1246,2020-10-23 22:00:00,1.8,0.21,88,64
1247,2020-10-23 23:00:00,1.6,0.19,88,64
1248,2020-10-24 00:00:00,0.5,0.06,65,56
1249,2020-10-24 01:00:00,0.5,0.06,65,56
1250,2020-10-24 02:00:00,0.4,0.05,65,56
1251,2020-10-24 03:00:00,1.0,0.12,65,56
1252,2020-10-24 04:00:00,0.4,0.05,65,56
1253,2020-10-24 05:00:00,0.4,0.05,65,56
1254,2020-10-24 06:00:00,0.4,0.05,65,56
1255,2020-10-24 07:00:00,0.4,0.05,65,56
1256,2020-10-24 08:00:00,0.4,0.05,65,56
1257,2020-10-24 09:00:00,0.4,0.05,65,56
1258,2020-10-24 10:00:00,0.9,0.11,65,56
1259,2020-10-24 11:00:00,0.5,0.07,65,56
1260,2020-10-24 12:00:00,0.8,0.1,65,56
1261,2020-10-24 13:00:00,0.8,0.09,65,56
1262,2020-10-24 14:00:00,1.7,0.21,65,56
1263,2020-10-24 15:00:00,0.8,0.1,65,56
1264,2020-10-24 16:00:00,0.8,0.1,65,56
1265,2020-10-24 17:00:00,0.8,0.09,65,56
1266,2020-10-24 18:00:00,1.0,0.13,65,56
1267,2020-10-24 19:00:00,3.3,0.4,65,56
1268,2020-10-24 20:00:00,0.8,0.1,65,56
1269,2020-10-24 21:00:00,1.9,0.23,65,56
1270,2020-10-24 22:00:00,1.3,0.16,65,56
1271,2020-10-24 23:00:00,0.9,0.11,65,56
1272,2020-10-26 00:00:00,1.8,0.21,80,72
1273,2020-10-26 01:00:00,1.5,0.17,80,72
1274,2020-10-26 02:00:00,1.6,0.19,80,72
1275,2020-10-26 03:00:00,1.5,0.18,80,72
1276,2020-10-26 04:00:00,1.4,0.17,80,72
1277,2020-10-26 05:00:00,1.5,0.17,80,72
1278,2020-10-26 06:00:00,1.3,0.16,80,72
1279,2020-10-26 07:00:00,1.3,0.16,80,72
1280,2020-10-26 08:00:00,1.5,0.18,80,72
1281,2020-10-26 09:00:00,0.7,0.08,80,72
1282,2020-10-26 10:00:00,1.7,0.21,80,72
1283,2020-10-26 11:00:00,1.7,0.2,80,72
1284,2020-10-26 12:00:00,2.4,0.29,80,72
1285,2020-10-26 13:00:00,2.2,0.26,80,72
1286,2020-10-26 14:00:00,4.2,0.51,80,72
1287,2020-10-26 15:00:00,2.5,0.3,80,72
1288,2020-10-26 16:00:00,1.7,0.2,80,72
1289,2020-10-26 17:00:00,1.7,0.2,80,72
1290,2020-10-26 18:00:00,1.6,0.19,80,72
1291,2020-10-26 19:00:00,2.4,0.29,80,72
1292,2020-10-26 20:00:00,4.5,0.54,80,72
1293,2020-10-26 21:00:00,3.1,0.37,80,72
1294,2020-10-26 22:00:00,1.8,0.22,80,72
1295,2020-10-26 23:00:00,1.8,0.22,80,72
1296,2020-10-27 00:00:00,2.3,0.29,72,64
1297,2020-10-27 01:00:00,1.2,0.15,72,64
1298,2020-10-27 02:00:00,1.1,0.14,72,64
1299,2020-10-27 03:00:00,1.1,0.14,72,64
1300,2020-10-27 04:00:00,1.1,0.13,72,64
1301,2020-10-27 05:00:00,1.0,0.12,72,64
1302,2020-10-27 06:00:00,0.8,0.1,72,64
1303,2020-10-27 07:00:00,0.8,0.1,72,64
1304,2020-10-27 08:00:00,1.2,0.14,72,64
1305,2020-10-27 09:00:00,0.7,0.09,72,64
1306,2020-10-27 10:00:00,0.7,0.09,72,64
1307,2020-10-27 11:00:00,0.7,0.09,72,64
1308,2020-10-27 12:00:00,0.8,0.09,72,64
1309,2020-10-27 13:00:00,0.8,0.09,72,64
1310,2020-10-27 14:00:00,1.8,0.22,72,64
1311,2020-10-27 15:00:00,1.4,0.18,72,64
1312,2020-10-27 16:00:00,1.4,0.17,72,64
1313,2020-10-27 17:00:00,1.4,0.18,72,64
1314,2020-10-27 18:00:00,1.9,0.23,72,64
1315,2020-10-27 19:00:00,3.0,0.37,72,64
1316,2020-10-27 20:00:00,1.1,0.13,72,64
1317,2020-10-27 21:00:00,0.8,0.1,72,64
1318,2020-10-27 22:00:00,1.2,0.15,72,64
1319,2020-10-27 23:00:00,0.5,0.06,72,64
1320,2020-10-28 00:00:00,0.4,0.06,61,50
1321,2020-10-28 01:00:00,0.4,0.06,61,50
1322,2020-10-28 02:00:00,0.4,0.06,61,50
1323,2020-10-28 03:00:00,0.4,0.06,61,50
1324,2020-10-28 04:00:00,0.4,0.06,61,50
1325,2020-10-28 05:00:00,0.4,0.05,61,50
1326,2020-10-28 06:00:00,0.4,0.06,61,50
1327,2020-10-28 07:00:00,0.9,0.11,61,50
1328,2020-10-28 08:00:00,0.7,0.09,61,50
1329,2020-10-28 09:00:00,0.7,0.09,61,50
1330,2020-10-28 10:00:00,0.7,0.09,61,50
1331,2020-10-28 11:00:00,0.7,0.09,61,50
1332,2020-10-28 12:00:00,0.7,0.09,61,50
1333,2020-10-28 13:00:00,1.2,0.15,61,50
1334,2020-10-28 14:00:00,0.9,0.12,61,50
1335,2020-10-28 15:00:00,1.6,0.2,61,50
1336,2020-10-28 16:00:00,0.8,0.1,61,50
1337,2020-10-28 17:00:00,0.8,0.1,61,50
1338,2020-10-28 18:00:00,1.9,0.24,61,50
1339,2020-10-28 19:00:00,2.2,0.28,61,50
1340,2020-10-28 20:00:00,0.7,0.09,61,50
1341,2020-10-28 21:00:00,1.5,0.19,61,50
1342,2020-10-28 22:00:00,1.4,0.17,61,50
1343,2020-10-28 23:00:00,0.7,0.08,61,50
1344,2020-10-29 00:00:00,0.4,0.05,62,45
1345,2020-10-29 01:00:00,0.4,0.05,62,45
1346,2020-10-29 02:00:00,0.4,0.05,62,45
1347,2020-10-29 03:00:00,0.4,0.05,62,45
1348,2020-10-29 04:00:00,0.9,0.11,62,45
1349,2020-10-29 05:00:00,0.4,0.05,62,45
1350,2020-10-29 06:00:00,0.4,0.05,62,45
1351,2020-10-29 07:00:00,0.4,0.05,62,45
1352,2020-10-29 08:00:00,1.7,0.21,62,45
1353,2020-10-29 09:00:00,0.9,0.12,62,45
1354,2020-10-29 10:00:00,0.5,0.07,62,45
1355,2020-10-29 11:00:00,0.5,0.06,62,45
1356,2020-10-29 12:00:00,0.6,0.08,62,45
1357,2020-10-29 13:00:00,0.6,0.08,62,45
1358,2020-10-29 14:00:00,0.7,0.09,62,45
1359,2020-10-29 15:00:00,0.7,0.09,62,45
1360,2020-10-29 16:00:00,0.6,0.08,62,45
1361,2020-10-29 17:00:00,0.7,0.09,62,45
1362,2020-10-29 18:00:00,1.2,0.15,62,45
1363,2020-10-29 19:00:00,1.8,0.22,62,45
1364,2020-10-29 20:00:00,1.3,0.16,62,45
1365,2020-10-29 21:00:00,1.1,0.13,62,45
1366,2020-10-29 22:00:00,1.0,0.12,62,45
1367,2020-10-29 23:00:00,0.6,0.07,62,45
1368,2020-10-30 00:00:00,0.4,0.05,63,48
1369,2020-10-30 01:00:00,0.4,0.05,63,48
1370,2020-10-30 02:00:00,0.4,0.05,63,48
1371,2020-10-30 03:00:00,0.4,0.05,63,48
1372,2020-10-30 04:00:00,0.4,0.05,63,48
1373,2020-10-30 05:00:00,0.4,0.05,63,48
1374,2020-10-30 06:00:00,0.4,0.05,63,48
1375,2020-10-30 07:00:00,0.9,0.11,63,48
1376,2020-10-30 08:00:00,0.6,0.07,63,48
1377,2020-10-30 09:00:00,0.8,0.1,63,48
1378,2020-10-30 10:00:00,0.8,0.1,63,48
1379,2020-10-30 11:00:00,0.8,0.1,63,48
1380,2020-10-30 12:00:00,0.7,0.09,63,48
1381,2020-10-30 13:00:00,0.7,0.09,63,48
1382,2020-10-30 14:00:00,0.8,0.1,63,48
1383,2020-10-30 15:00:00,1.3,0.16,63,48
1384,2020-10-30 16:00:00,1.0,0.12,63,48
1385,2020-10-30 17:00:00,0.9,0.11,63,48
1386,2020-10-30 18:00:00,0.8,0.1,63,48
1387,2020-10-30 19:00:00,0.8,0.1,63,48
1388,2020-10-30 20:00:00,0.8,0.1,63,48
1389,2020-10-30 21:00:00,1.4,0.18,63,48
1390,2020-10-30 22:00:00,0.8,0.11,63,48
1391,2020-10-30 23:00:00,0.8,0.1,63,48
1392,2020-10-31 00:00:00,0.7,0.08,75,48
1393,2020-10-31 01:00:00,0.6,0.08,75,48
1394,2020-10-31 02:00:00,0.5,0.06,75,48
1395,2020-10-31 03:00:00,0.5,0.06,75,48
1396,2020-10-31 04:00:00,0.5,0.06,75,48
1397,2020-10-31 05:00:00,0.5,0.06,75,48
1398,2020-10-31 06:00:00,0.4,0.06,75,48
1399,2020-10-31 07:00:00,0.9,0.12,75,48
1400,2020-10-31 08:00:00,0.4,0.06,75,48
1401,2020-10-31 09:00:00,0.4,0.05,75,48
1402,2020-10-31 10:00:00,0.4,0.06,75,48
1403,2020-10-31 11:00:00,0.4,0.06,75,48
1404,2020-10-31 12:00:00,0.5,0.07,75,48
1405,2020-10-31 13:00:00,0.9,0.12,75,48
1406,2020-10-31 14:00:00,0.9,0.12,75,48
1407,2020-10-31 15:00:00,1.6,0.2,75,48
1408,2020-10-31 16:00:00,0.7,0.09,75,48
1409,2020-10-31 17:00:00,0.8,0.1,75,48
1410,2020-10-31 18:00:00,0.7,0.09,75,48
1411,2020-10-31 19:00:00,0.8,0.11,75,48
1412,2020-10-31 20:00:00,0.8,0.1,75,48
1413,2020-10-31 21:00:00,0.5,0.07,75,48
1414,2020-10-31 22:00:00,0.5,0.06,75,48
1415,2020-10-31 23:00:00,0.5,0.06,75,48
1416,2020-11-02 00:00:00,1.0,0.13,72,51
1417,2020-11-02 01:00:00,1.1,0.14,72,51
1418,2020-11-02 02:00:00,0.6,0.08,72,51
1419,2020-11-02 03:00:00,0.6,0.08,72,51
1420,2020-11-02 04:00:00,0.4,0.06,72,51
1421,2020-11-02 05:00:00,0.5,0.06,72,51
1422,2020-11-02 06:00:00,0.4,0.06,72,51
1423,2020-11-02 07:00:00,1.3,0.16,72,51
1424,2020-11-02 08:00:00,1.0,0.12,72,51
1425,2020-11-02 09:00:00,0.8,0.1,72,51
1426,2020-11-02 10:00:00,0.5,0.06,72,51
1427,2020-11-02 11:00:00,1.1,0.14,72,51
1428,2020-11-02 12:00:00,1.2,0.15,72,51
1429,2020-11-02 13:00:00,2.3,0.29,72,51
1430,2020-11-02 14:00:00,1.1,0.14,72,51
1431,2020-11-02 15:00:00,3.0,0.38,72,51
1432,2020-11-02 16:00:00,0.9,0.12,72,51
1433,2020-11-02 17:00:00,0.6,0.08,72,51
1434,2020-11-02 18:00:00,1.1,0.14,72,51
1435,2020-11-02 19:00:00,1.8,0.23,72,51
1436,2020-11-02 20:00:00,0.9,0.11,72,51
1437,2020-11-02 21:00:00,0.7,0.09,72,51
1438,2020-11-02 22:00:00,0.7,0.08,72,51
1439,2020-11-02 23:00:00,0.6,0.07,72,51
1440,2020-11-03 00:00:00,0.5,0.06,75,48
1441,2020-11-03 01:00:00,0.4,0.06,75,48
1442,2020-11-03 02:00:00,0.4,0.06,75,48
1443,2020-11-03 03:00:00,0.5,0.06,75,48
1444,2020-11-03 04:00:00,0.4,0.06,75,48
1445,2020-11-03 05:00:00,0.9,0.12,75,48
1446,2020-11-03 06:00:00,0.4,0.06,75,48
1447,2020-11-03 07:00:00,0.4,0.06,75,48
1448,2020-11-03 08:00:00,0.4,0.06,75,48
1449,2020-11-03 09:00:00,1.1,0.13,75,48
1450,2020-11-03 10:00:00,0.7,0.09,75,48
1451,2020-11-03 11:00:00,0.9,0.11,75,48
1452,2020-11-03 12:00:00,0.5,0.06,75,48
1453,2020-11-03 13:00:00,0.5,0.06,75,48
1454,2020-11-03 14:00:00,0.6,0.08,75,48
1455,2020-11-03 15:00:00,0.8,0.1,75,48
1456,2020-11-03 16:00:00,0.7,0.09,75,48
1457,2020-11-03 17:00:00,1.8,0.23,75,48
1458,2020-11-03 18:00:00,1.8,0.22,75,48
1459,2020-11-03 19:00:00,2.8,0.36,75,48
1460,2020-11-03 20:00:00,1.8,0.22,75,48
1461,2020-11-03 21:00:00,0.9,0.12,75,48
1462,2020-11-03 22:00:00,3.7,0.47,75,48
1463,2020-11-03 23:00:00,1.5,0.19,75,48
1464,2020-11-04 00:00:00,0.7,0.08,78,51
1465,2020-11-04 01:00:00,0.5,0.06,78,51
1466,2020-11-04 02:00:00,1.0,0.12,78,51
1467,2020-11-04 03:00:00,0.5,0.06,78,51
1468,2020-11-04 04:00:00,0.5,0.06,78,51
1469,2020-11-04 05:00:00,0.5,0.06,78,51
1470,2020-11-04 06:00:00,0.5,0.06,78,51
1471,2020-11-04 07:00:00,0.5,0.06,78,51
1472,2020-11-04 08:00:00,1.9,0.24,78,51
1473,2020-11-04 09:00:00,1.6,0.2,78,51
1474,2020-11-04 10:00:00,1.5,0.19,78,51
1475,2020-11-04 11:00:00,2.3,0.28,78,51
1476,2020-11-04 12:00:00,2.5,0.31,78,51
1477,2020-11-04 13:00:00,2.5,0.32,78,51
1478,2020-11-04 14:00:00,2.3,0.28,78,51
1479,2020-11-04 15:00:00,2.0,0.25,78,51
1480,2020-11-04 16:00:00,2.2,0.27,78,51
1481,2020-11-04 17:00:00,1.2,0.15,78,51
1482,2020-11-04 18:00:00,0.8,0.1,78,51
1483,2020-11-04 19:00:00,1.5,0.18,78,51
1484,2020-11-04 20:00:00,1.7,0.21,78,51
1485,2020-11-04 21:00:00,0.9,0.12,78,51
1486,2020-11-04 22:00:00,0.8,0.1,78,51
1487,2020-11-04 23:00:00,0.5,0.07,78,51
1488,2020-11-05 00:00:00,0.5,0.06,78,62
1489,2020-11-05 01:00:00,0.5,0.06,78,62
1490,2020-11-05 02:00:00,0.6,0.07,78,62
1491,2020-11-05 03:00:00,1.0,0.13,78,62
1492,2020-11-05 04:00:00,0.5,0.06,78,62
1493,2020-11-05 05:00:00,0.5,0.06,78,62
1494,2020-11-05 06:00:00,0.5,0.06,78,62
1495,2020-11-05 07:00:00,1.2,0.15,78,62
1496,2020-11-05 08:00:00,0.9,0.11,78,62
1497,2020-11-05 09:00:00,0.7,0.09,78,62
1498,2020-11-05 10:00:00,0.7,0.09,78,62
1499,2020-11-05 11:00:00,0.7,0.09,78,62
1500,2020-11-05 12:00:00,1.9,0.23,78,62
1501,2020-11-05 13:00:00,2.8,0.35,78,62
1502,2020-11-05 14:00:00,2.1,0.26,78,62
1503,2020-11-05 15:00:00,1.8,0.22,78,62
1504,2020-11-05 16:00:00,1.5,0.18,78,62
1505,2020-11-05 17:00:00,1.4,0.18,78,62
1506,2020-11-05 18:00:00,1.6,0.2,78,62
1507,2020-11-05 19:00:00,1.5,0.18,78,62
1508,2020-11-05 20:00:00,1.9,0.24,78,62
1509,2020-11-05 21:00:00,1.2,0.14,78,62
1510,2020-11-05 22:00:00,1.1,0.14,78,62
1511,2020-11-05 23:00:00,2.9,0.35,78,62
1512,2020-11-06 00:00:00,2.2,0.27,78,58
1513,2020-11-06 01:00:00,0.6,0.07,78,58
1514,2020-11-06 02:00:00,0.5,0.06,78,58
1515,2020-11-06 03:00:00,0.5,0.06,78,58
1516,2020-11-06 04:00:00,0.5,0.06,78,58
1517,2020-11-06 05:00:00,0.5,0.06,78,58
1518,2020-11-06 06:00:00,0.5,0.06,78,58
1519,2020-11-06 07:00:00,1.0,0.13,78,58
1520,2020-11-06 08:00:00,1.3,0.16,78,58
1521,2020-11-06 09:00:00,1.3,0.16,78,58
1522,2020-11-06 10:00:00,1.2,0.15,78,58
1523,2020-11-06 11:00:00,1.2,0.15,78,58
1524,2020-11-06 12:00:00,1.1,0.13,78,58
1525,2020-11-06 13:00:00,1.0,0.13,78,58
1526,2020-11-06 14:00:00,1.0,0.13,78,58
1527,2020-11-06 15:00:00,2.8,0.34,78,58
1528,2020-11-06 16:00:00,1.2,0.15,78,58
1529,2020-11-06 17:00:00,1.0,0.13,78,58
1530,2020-11-06 18:00:00,2.1,0.26,78,58
