Date,Usage (kWh),Cost ($),Hi,Low
2020-09-11 06:00:00,0.8,0.09,86,73
2020-09-11 07:00:00,0.8,0.1,86,73
2020-09-11 08:00:00,0.9,0.1,86,73
2020-09-11 09:00:00,1.9,0.23,86,73
2020-09-11 10:00:00,1.8,0.21,86,73
2020-09-11 11:00:00,1.9,0.23,86,73
2020-09-11 12:00:00,2.7,0.32,86,73
2020-09-11 13:00:00,2.9,0.35,86,73
2020-09-11 14:00:00,2.2,0.27,86,73
2020-09-11 15:00:00,2.1,0.25,86,73
2020-09-11 16:00:00,1.9,0.23,86,73
2020-09-11 17:00:00,1.5,0.18,86,73
2020-09-11 18:00:00,1.7,0.2,86,73
2020-09-11 19:00:00,1.2,0.15,86,73
2020-09-11 20:00:00,1.2,0.15,86,73
2020-09-11 21:00:00,3.8,0.46,86,73
2020-09-11 22:00:00,4.1,0.49,86,73
2020-09-11 23:00:00,2.7,0.33,86,73
2020-09-12 00:00:00,2.1,0.25,96,77
2020-09-12 01:00:00,2.4,0.29,96,77
2020-09-12 02:00:00,1.5,0.18,96,77
2020-09-12 03:00:00,1.5,0.18,96,77
2020-09-12 04:00:00,1.3,0.15,96,77
2020-09-12 05:00:00,1.2,0.15,96,77
2020-09-12 06:00:00,1.2,0.14,96,77
2020-09-12 07:00:00,1.2,0.14,96,77
2020-09-12 08:00:00,1.4,0.16,96,77
2020-09-12 09:00:00,2.0,0.24,96,77
2020-09-12 10:00:00,2.3,0.28,96,77
2020-09-12 11:00:00,2.5,0.3,96,77
2020-09-12 12:00:00,3.3,0.4,96,77
2020-09-12 13:00:00,2.8,0.34,96,77
2020-09-12 14:00:00,2.0,0.24,96,77
2020-09-12 15:00:00,1.8,0.22,96,77
2020-09-12 16:00:00,3.6,0.44,96,77
2020-09-12 17:00:00,3.9,0.47,96,77
2020-09-12 18:00:00,3.4,0.42,96,77
2020-09-12 19:00:00,2.6,0.31,96,77
2020-09-12 20:00:00,3.3,0.39,96,77
2020-09-12 21:00:00,3.1,0.38,96,77
2020-09-12 22:00:00,2.1,0.25,96,77
2020-09-12 23:00:00,2.0,0.24,96,77
2020-09-13 00:00:00,1.7,0.2,92,78
2020-09-13 01:00:00,1.4,0.17,92,78
2020-09-13 02:00:00,1.4,0.17,92,78
2020-09-13 03:00:00,1.4,0.17,92,78
2020-09-13 04:00:00,1.2,0.15,92,78
2020-09-13 05:00:00,1.2,0.15,92,78
2020-09-13 06:00:00,1.2,0.15,92,78
2020-09-13 07:00:00,1.8,0.21,92,78
2020-09-13 08:00:00,1.7,0.21,92,78
2020-09-13 09:00:00,1.9,0.22,92,78
2020-09-13 10:00:00,1.7,0.21,92,78
2020-09-13 11:00:00,2.3,0.27,92,78
2020-09-13 12:00:00,2.2,0.27,92,78
2020-09-13 13:00:00,2.0,0.23,92,78
2020-09-13 14:00:00,1.7,0.2,92,78
2020-09-13 15:00:00,2.2,0.26,92,78
2020-09-13 16:00:00,1.5,0.18,92,78
2020-09-13 17:00:00,1.4,0.17,92,78
2020-09-13 18:00:00,1.8,0.22,92,78
2020-09-13 19:00:00,2.2,0.26,92,78
2020-09-13 20:00:00,2.0,0.24,92,78
2020-09-13 21:00:00,1.8,0.22,92,78
2020-09-13 22:00:00,2.4,0.29,92,78
2020-09-13 23:00:00,1.9,0.22,92,78
